13037	FFD700	Mold: Guardian of the Realm	^00ffffMaterial to manufacture: ^ffdc50★Guardian of the Realm\r\r^ffdc50★Guardian of the Realm (1-2 sockets)\r^ffffffBow\rLv.11\rAttack Rate (Atks/sec) 0.67\rRange 20\rPhysical Attack 667-1238　\rEndurance 170/170\rRequisite Lv. 80\rRequisite Strength 44\rRequisite Dexterity 242\r^7a7bf2Comprehend: Has a chance to increase MP by 5%\rand increase physical attack.
 \r^7a7bf2Dexterity +10-11\r^7a7bf2Vitality +10-11	1	0	0
13038	FFD700	Mold: Demonic Whirlwind	^00ffffMaterial to manufacture: ^ffdc50★Demonic Whirlwind\r\r^ffdc50★Demonic Whirlwind (1-2 sockets)\r^ffffffCrossbow\rLv.12\rAttack Rate (Atks/sec) 0.63\rRange 20\rPhysical Attack 737-1719　\rEndurance 200/200\rRequisite Lv. 98\rRequisite Strength 58\rRequisite Dexterity 291\r^7a7bf2Critical Hit Rate +2%\r^7a7bf2Dexterity +10-11\r^7a7bf2Vitality +10-11	1	0	0
13039	FFD700	Mold: Windcatcher	^00ffffMaterial to manufacture: ^ffdc50★Windcatcher\r\r^ffdc50★Windcatcher (1-2 sockets)\r^ffffffCrossbow\rLv.11\rAttack Rate (Atks/sec) 0.63\rRange 20\rPhysical Attack 656-1531　\rEndurance 185/185\rRequisite Lv. 88\rRequisite Strength 52\rRequisite Dexterity 261\r^7a7bf2Range +2meters\r^7a7bf2Interval Between Hits- 0.1second	1	0	0
13040	FFD700	Mold: Burst of Vacuity	^00ffffMaterial to manufacture: ^ffdc50★Burst of Vacuity\r\r^ffdc50★Burst of Vacuity (1-2 sockets)\r^ffffffBow\rLv.12\rAttack Rate (Atks/sec) 0.67\rRange 20\rPhysical Attack 800-1485　\rEndurance 200/200\rRequisite Lv. 96\rRequisite Strength 52\rRequisite Dexterity 290\r^7a7bf2Blind: Has a chance to decrease opponent's accuracy.\r^7a7bf2Critical Hit Rate +1%\r^7a7bf2Physical Attack +72	1	0	0
13041	FFD700	Mold: Sovereignty of the Sun	^00ffffMaterial to manufacture: ^ffdc50★Sovereignty of the Sun\r\r^ffdc50★Sovereignty of the Sun (1-2 sockets)\r^ffffffBow\rLv.15\rAttack Rate (Atks/sec) 0.67\rRange 20\rPhysical Attack 1095-2033　\rEndurance 255/255\rRequisite Lv. 129\rRequisite Strength 69\rRequisite Dexterity 389\r^7a7bf2Critical Hit Rate +2%\r^7a7bf2Physical Attack +109\r^7a7bf2HP +225	1	0	0
13042	FFD700	Mold: The Punisher	^00ffffMaterial to manufacture: ^ffdc50★The Punisher\r\r^ffdc50★The Punisher (1-2 sockets)\r^ffffffCrossbow\rLv.15\rAttack Rate (Atks/sec) 0.63\rRange 20\rPhysical Attack 990-2310　\rEndurance 255/255\rRequisite Lv. 129\rRequisite Strength 75\rRequisite Dexterity 382\r^7a7bf2Maximum Physical Attack +201\r^7a7bf2Dexterity +18-19	1	0	0
13043	FFD700	Mold: Heavy Plate of Lava	^00ffffMaterial to manufacture: ^ffdc50★Heavy Plate of Lava\r\r^ffdc50★Heavy Plate of Lava (2-4 sockets)\r^ffffffHeavy Plate\rLv.5\rPhysical Defense +496\rMagic Defense +215 　\rEndurance 150/150\rRequisite Lv. 22\rRequisite Strength 57\rRequisite Dexterity 15\r^7a7bf2Physical Defense +94\r^7a7bf2Fire Resistance +124\r^7a7bf2Strength +2-3	1	0	0
13044	FFD700	Mold: Heavy Plate of Phantom	^00ffffMaterial to manufacture: ^ffdc50★Heavy Plate of Phantom\r\r^ffdc50★Heavy Plate of Phantom (2-4 sockets)\r^ffffffHeavy Plate\rLv.6\rPhysical Defense +650\rMagic Defense +280 　\rEndurance 180/180\rRequisite Lv. 31\rRequisite Strength 80\rRequisite Dexterity 20\r^7a7bf2HP Recovery +5/second\r^7a7bf2HP +60\r^7a7bf2Strength +3-4	1	0	0
13045	FFD700	Mold: Dragonflame Plate	^00ffffMaterial to manufacture: ^ffdc50★Heavy Plate of Dragon Breath\r\r^ffdc50★Heavy Plate of Dragon Breath (2-4 sockets)\r^ffffffHeavy Plate\rLv.8\rPhysical Defense +972\rMagic Defense +415 　\rEndurance 240/240\rRequisite Lv. 52\rRequisite Strength 132\rRequisite Dexterity 30\r^7a7bf2Reduce Physical Damage Taken +1%\r^7a7bf2Fire Resistance +298\r^7a7bf2Strength +4-5	1	0	0
13046	FFD700	Mold: Proud Plate of Corsair	^00ffffMaterial to manufacture: ^ffdc50★Proud Plate of Corsair\r\r^ffdc50★Proud Plate of Corsair (2-4 sockets)\r^ffffffHeavy Plate\rLv.10\rPhysical Defense +1378\rMagic Defense +590 　\rEndurance 320/320\rRequisite Lv. 79\rRequisite Strength 200\rRequisite Dexterity 44\r^7a7bf2Speed +0.2meters/second\r^7a7bf2Evasion +110\r^7a7bf2Dexterity +4-5	1	0	0
13047	FFD700	Mold: Plate of Endless Warden	^00ffffMaterial to manufacture: ^ffdc50★Plate of Endless Warden\r\r^ffdc50★Plate of Endless Warden (2-4 sockets)\r^ffffffHeavy Plate\rLv.12\rPhysical Defense +1658\rMagic Defense +710 　\rEndurance 375/375\rRequisite Lv. 97\rRequisite Strength 245\rRequisite Dexterity 53\r^7a7bf2Reduce Physical Damage Taken +2%\r^7a7bf2Metal Resistance +385\r^7a7bf2Strength +5-6	1	0	0
13048	FFD700	Mold: Plate of Demon Lord	^00ffffMaterial to manufacture: ^ffdc50★Plate of Demon Lord\r\r^ffdc50★Plate of Demon Lord (2-4 sockets)\r^ffffffHeavy Plate\rLv.13\rPhysical Defense +1798\rMagic Defense +770 　\rEndurance 400/400\rRequisite Lv. 105\rRequisite Strength 265\rRequisite Dexterity 57\r^7a7bf2HP Recovery +10/second\r^7a7bf2Wood Resistance +429\r^7a7bf2Physical Defense +264	1	0	0
13049	FFD700	Mold: Armor of Evil Den	^00ffffMaterial to manufacture: ^ffdc50★Armor of Evil Den\r\r^ffdc50★Armor of Evil Den (2-4 sockets)\r^ffffffLight Armor\rLv.5\rPhysical Defense +207\rMagic Defense +320 　\rEndurance 115/115\rRequisite Lv. 21\rRequisite Strength 25\rRequisite Dexterity 25\r^7a7bf2Evasion +62\r^7a7bf2Dexterity +2-3\r^7a7bf2MP +70	1	0	0
13050	FFD700	Mold: Armor of Barbarian Shaman	^00ffffMaterial to manufacture: ^ffdc50★Armor of Barbarian Shaman\r\r^ffdc50★Armor of Barbarian Shaman (2-4 sockets)\r^ffffffLight Armor\rLv.7\rPhysical Defense +345\rMagic Defense +535 　\rEndurance 160/160\rRequisite Lv. 42\rRequisite Strength 46\rRequisite Dexterity 46\r^7a7bf2HP Recovery +5/second\r^7a7bf2MP Recovery +3/second	1	0	0
13051	FFD700	Mold: Armor of Grieving Sorrow	^00ffffMaterial to manufacture: ^ffdc50★Armor of Grieving Sorrow\r\r^ffdc50★Armor of Grieving Sorrow (2-4 sockets)\r^ffffffLight Armor\rLv.10\rPhysical Defense +585\rMagic Defense +910 　\rEndurance 245/245\rRequisite Lv. 78\rRequisite Strength 82\rRequisite Dexterity 82\r^7a7bf2Reduce Physical Damage Taken +1%\r^7a7bf2Earth Resistance +298\r^7a7bf2HP +80	1	0	0
13052	FFD700	Mold: Armor of Millenary Bless	^00ffffMaterial to manufacture: ^ffdc50★Armor of Millenary Bless\r\r^ffdc50★Armor of Millenary Bless (2-4 sockets)\r^ffffffLight Armor\rLv.11\rPhysical Defense +639\rMagic Defense +995 　\rEndurance 265/265\rRequisite Lv. 87\rRequisite Strength 91\rRequisite Dexterity 91\r^7a7bf2Water Resistance +385\r^7a7bf2Physical Defense +167\r^7a7bf2Vitality +6-7	1	0	0
13053	FFD700	Mold: Armor of Dark Floria	^00ffffMaterial to manufacture: ^ffdc50★Armor of Dark Floria\r\r^ffdc50★Armor of Dark Floria (2-4 sockets)\r^ffffffLight Armor\rLv.12\rPhysical Defense +711\rMagic Defense +1105 　\rEndurance 290/290\rRequisite Lv. 97\rRequisite Strength 101\rRequisite Dexterity 101\r^7a7bf2HP Recovery +10/second\r^7a7bf2Wood Resistance +385\r^7a7bf2HP +105 	1	0	0
13054	FFD700	Mold: Aero-Speeder's Vest	^00ffffMaterial to manufacture: ^ffdc50★Aero-Speeder's Vest\r\r^ffdc50★Aero-Speeder's Vest (2-4 sockets)\r^ffffffLight Armor\rLv.13\rPhysical Defense +771\rMagic Defense +1200 　\rEndurance 310/310\rRequisite Lv. 105\rRequisite Strength 109\rRequisite Dexterity 109\r^7a7bf2Dexterity +7-8\r^7a7bf2Vitality +6-7\r^7a7bf2Magic +6-7	1	0	0
13055	FFD700	Mold: Sorcerer's Robe of Lava	^00ffffMaterial to manufacture: ^ffdc50★Sorcerer's Robe of Lava\r\r^ffdc50★Sorcerer's Robe of Lava (2-4 sockets)\r^ffffffMeditator's Robe\rLv.5\rPhysical Defense +56\rMagic Defense +495 　\rEndurance 80/80\rRequisite Lv. 22\rRequisite Strength 15\rRequisite Magic 36\r^7a7bf2Fire Resistance +167\r^7a7bf2Magic +2-3\r^7a7bf2MP +90	1	0	0
13056	FFD700	Mold: Steppenwolf Lord's Robe	^00ffffMaterial to manufacture: ^ffdc50★Steppenwolf Lord's Robe\r\r^ffdc50★Steppenwolf Lord's Robe (2-4 sockets)\r^ffffffMeditator's Robe\rLv.10\rPhysical Defense +150\rMagic Defense +1350 　\rEndurance 175/175\rRequisite Lv. 77\rRequisite Strength 43\rRequisite Magic 119\r^7a7bf2MP Recovery +4/second\r^7a7bf2Magic +4-5\r^7a7bf2MP +170	1	0	0
13057	FFD700	Mold: Devil's Cape of Ares	^00ffffMaterial to manufacture: ^ffdc50★Devil's Cape of Ares\r\r^ffdc50★Devil's Cape of Ares (2-4 sockets)\r^ffffffMeditator's Robe\rLv.11\rPhysical Defense +168\rMagic Defense +1505 　\rEndurance 190/190\rRequisite Lv. 88\rRequisite Strength 48\rRequisite Magic 135\r^7a7bf2Speed +0.2meters/second\r^7a7bf2Evasion +62\r^7a7bf2HP +90	1	0	0
13058	FFD700	Mold: Cape of Underworld Slayer	^00ffffMaterial to manufacture: ^ffdc50★Cape of Underworld Slayer\r\r^ffdc50★Cape of Underworld Slayer (2-4 sockets)\r^ffffffMeditator's Robe\rLv.12\rPhysical Defense +183\rMagic Defense +1645 　\rEndurance 205/205\rRequisite Lv. 96\rRequisite Strength 52\rRequisite Magic 147\r^7a7bf2Reduce Physical Damage Taken +1%\r^7a7bf2Physical Defense +118\r^7a7bf2Magic +5-6	1	0	0
13059	FFD700	Mold: Cape of Fairy's Delicacy	^00ffffMaterial to manufacture: ^ffdc50★Cape of Fairy's Delicacy\r\r^ffdc50★Cape of Fairy's Delicacy (2-4 sockets)\r^ffffffMeditator's Robe\rLv.13\rPhysical Defense +200\rMagic Defense +1800 　\rEndurance 220/220\rRequisite Lv. 105\rRequisite Strength 57\rRequisite Magic 161\r^7a7bf2MP Recovery +6/second\r^7a7bf2Water Resistance +473\r^7a7bf2MP +230	1	0	0
13060	FFD700	Mold: Vicious Cuisse	^00ffffMaterial to manufacture: ^ffdc50★Vicious Cuisse\r\r^ffdc50★Vicious Cuisse (2-4 sockets)\r^ffffffHeavy Leggings\rLv.5\rPhysical Defense +413\rMagic Defense +175 　\rEndurance 135/135\rRequisite Lv. 21\rRequisite Strength 55\rRequisite Dexterity 15\r^7a7bf2Wood Resistance +167\r^7a7bf2Strength +2-3\r^7a7bf2Dexterity +2-3	1	0	0
13061	FFD700	Mold: Cuisses of Divine Beast	^00ffffMaterial to manufacture: ^ffdc50★Cuisses of Divine Beast\r\r^ffdc50★Cuisses of Divine Beast (2-4 sockets)\r^ffffffHeavy Leggings\rLv.9\rPhysical Defense +941\rMagic Defense +405 　\rEndurance 240/240\rRequisite Lv. 61\rRequisite Strength 155\rRequisite Dexterity 35\r^7a7bf2Reduce Physical Damage Taken +1%\r^7a7bf2Strength +4-5\r^7a7bf2Vitality +4-5	1	0	0
13062	FFD700	Mold: Cuisses of Sea Captain	^00ffffMaterial to manufacture: ^ffdc50★Cuisses of Sea Captain\r\r^ffdc50★Cuisses of Sea Captain (2-4 sockets)\r^ffffffHeavy Leggings\rLv.10\rPhysical Defense +1157\rMagic Defense +495 　\rEndurance 285/285\rRequisite Lv. 77\rRequisite Strength 195\rRequisite Dexterity 43\r^7a7bf2Strength +4-5\r^7a7bf2Magic +4-5\r^7a7bf2HP +90	1	0	0
13063	FFD700	Mold: Cuisses of Brahma	^00ffffMaterial to manufacture: ^ffdc50★Cuisses of Brahma\r\r^ffdc50★Cuisses of Brahma (2-4 sockets)\r^ffffffHeavy Leggings\rLv.11\rPhysical Defense +1289\rMagic Defense +550 　\rEndurance 310/310\rRequisite Lv. 88\rRequisite Strength 222\rRequisite Dexterity 48\r^7a7bf2Physical Defense +216\r^7a7bf2Metal Resistance +342\r^7a7bf2HP Recovery +7/second	1	0	0
13064	FFD700	Mold: Cuisses of Hamadryad	^00ffffMaterial to manufacture: ^ffdc50★Cuisses of Hamadryad\r\r^ffdc50★Cuisses of Hamadryad (2-4 sockets)\r^ffffffHeavy Leggings\rLv.12\rPhysical Defense +1409\rMagic Defense +605 　\rEndurance 335/335\rRequisite Lv. 96\rRequisite Strength 242\rRequisite Dexterity 52\r^7a7bf2Wood Resistance +385\r^7a7bf2Physical Defense +216\r^7a7bf2MP +190	1	0	0
13065	FFD700	Mold: Cuisses of Archangel	^00ffffMaterial to manufacture: ^ffdc50★Cuisses of Archangel\r\r^ffdc50★Cuisses of Archangel (2-4 sockets)\r^ffffffHeavy Leggings\rLv.13\rPhysical Defense +1541\rMagic Defense +660 　\rEndurance 365/365\rRequisite Lv. 105\rRequisite Strength 265\rRequisite Dexterity 57\r^7a7bf2HP Recovery +10/second\r^7a7bf2Strength +7-8\r^7a7bf2HP +135	1	0	0
13066	FFD700	Mold: Shinguards of Wolf Rage	^00ffffMaterial to manufacture: ^ffdc50★Shinguards of Wolf Rage\r\r^ffdc50★Shinguards of Wolf Rage (2-4 sockets)\r^ffffffLight Leggings\rLv.5\rPhysical Defense +177\rMagic Defense +275 　\rEndurance 105/105\rRequisite Lv. 21\rRequisite Strength 25\rRequisite Dexterity 25\r^7a7bf2Evasion +46\r^7a7bf2Dexterity +2-3\r^7a7bf2Vitality +2-3	1	0	0
13067	FFD700	Mold: Zombie Warrior Leggings	^00ffffMaterial to manufacture: ^ffdc50★Shinguards of Zombie Warrior\r\r^ffdc50★Shinguards of Zombie Warrior (2-4 sockets)\r^ffffffLight Leggings\rLv.6\rPhysical Defense +244\rMagic Defense +380 　\rEndurance 125/125\rRequisite Lv. 32\rRequisite Strength 36\rRequisite Dexterity 36\r^7a7bf2Earth Resistance +211\r^7a7bf2HP Recovery +3/second\r^7a7bf2MP Recovery +2/second	1	0	0
13068	FFD700	Mold: Genie Shins	^00ffffMaterial to manufacture: ^ffdc50★Genie Shins\r\r^ffdc50★Genie Shins (2-4 sockets)\r^ffffffLight Leggings\rLv.9\rPhysical Defense +398\rMagic Defense +620 　\rEndurance 185/185\rRequisite Lv. 60\rRequisite Strength 64\rRequisite Dexterity 64\r^7a7bf2Speed +0.2meters/second\r^7a7bf2Dexterity +5-6	1	0	0
13069	FFD700	Mold: Dark Shinguards of Hades	^00ffffMaterial to manufacture: ^ffdc50★Dark Shinguards of Hades\r\r^ffdc50★Dark Shinguards of Hades (2-4 sockets)\r^ffffffLight Leggings\rLv.10\rPhysical Defense +455\rMagic Defense +705 　\rEndurance 205/205\rRequisite Lv. 69\rRequisite Strength 73\rRequisite Dexterity 73\r^7a7bf2Reduce Physical Damage Taken +1%\r^7a7bf2Strength +4-5\r^7a7bf2HP +105	1	0	0
13070	FFD700	Mold: Demon Punisher Cuisse	^00ffffMaterial to manufacture: ^ffdc50★Shinguards of Demon Punisher\r\r^ffdc50★Shinguards of Demon Punisher (2-4 sockets)\r^ffffffLight Leggings\rLv.12\rPhysical Defense +609\rMagic Defense +945 　\rEndurance 265/265\rRequisite Lv. 97\rRequisite Strength 101\rRequisite Dexterity 101\r^7a7bf2Evasion +174\r^7a7bf2Dexterity +7-8\r^7a7bf2Magic +7-8	1	0	0
13071	FFD700	Mold: Shinguards of Yuanshi	^00ffffMaterial to manufacture: ^ffdc50★Shinguards of Yuanshi\r\r^ffdc50★Shinguards of Yuanshi (2-4 sockets)\r^ffffffLight Leggings\rLv.13\rPhysical Defense +661\rMagic Defense +1025 　\rEndurance 280/280\rRequisite Lv. 105\rRequisite Strength 109\rRequisite Dexterity 109\r^7a7bf2Reduce Physical Damage Taken +1%\r^7a7bf2Dexterity +10\r^7a7bf2HP +135	1	0	0
13072	FFD700	Mold: Pants of Fire's Fury	^00ffffMaterial to manufacture:^ffdc50★Pants of Fire's Fury\r\r^ffdc50★Pants of Fire's Fury(2-4 sockets)\r^ffffffMeditator's Leggings\rLv. 5\rPhysical Defense +46\rMagic Defense +415 　\rEndurance 75/75\rRequisite Lv. 21\rRequisite Strength 15\rRequisite Magic 35\r^7a7bf2Magic+ 4-5\r^7a7bf2HP+ 40\r^7a7bf2MP+ 90	1	0	0
13073	FFD700	Mold: Fine Emerald Slacks	^00ffffMaterial to manufacture: ^ffdc50★Fine Emerald Slacks\r\r^ffdc50★Fine Emerald Slacks (2-4 sockets)\r^ffffffMeditator's Leggings\rLv.6\rPhysical Defense +62\rMagic Defense +555 　\rEndurance 90/90\rRequisite Lv. 31\rRequisite Strength 20\rRequisite Magic 50\r^7a7bf2MP Recovery +3/second\r^7a7bf2Magic +2-3\r^7a7bf2HP +40	1	0	0
13074	FFD700	Mold: Pants of Dragon Scales	^00ffffMaterial to manufacture: ^ffdc50★Pants of Dragon Scales\r\r^ffdc50★Pants of Dragon Scales (2-4 sockets)\r^ffffffMeditator's Leggings\rLv.8\rPhysical Defense +93\rMagic Defense +835 　\rEndurance 120/120\rRequisite Lv. 52\rRequisite Strength 30\rRequisite Magic 81\r^7a7bf2Water Resistance +385\r^7a7bf2Magic +7-8	1	0	0
13075	FFD700	Mold: Dark Pants of Hades	^00ffffMaterial to manufacture: ^ffdc50★Dark Pants of Hades\r\r^ffdc50★Dark Pants of Hades (2-4 sockets)\r^ffffffMeditator's Leggings\rLv.10\rPhysical Defense +120\rMagic Defense +1075 　\rEndurance 150/150\rRequisite Lv. 70\rRequisite Strength 39\rRequisite Magic 108\r^7a7bf2Reduce Physical Damage Taken +1%\r^7a7bf2Physical Defense +45\r^7a7bf2Vitality +5-6	1	0	0
13076	FFD700	Mold: Pants of Demonic Evil	^00ffffMaterial to manufacture: ^ffdc50★Pants of Demonic Evil\r\r^ffdc50★Pants of Demonic Evil (2-4 sockets)\r^ffffffMeditator's Leggings\rLv.12\rPhysical Defense +157\rMagic Defense +1410 　\rEndurance 185/185\rRequisite Lv. 96\rRequisite Strength 52\rRequisite Magic 147\r^7a7bf2MP Recovery +4/second\r^7a7bf2Metal Resistance +385\r^7a7bf2Magic +6-7	1	0	0
13077	FFD700	Mold: Pants of Misty Violet	^00ffffMaterial to manufacture: ^ffdc50★Pants of Misty Violet\r\r^ffdc50★Pants of Misty Violet (2-4 sockets)\r^ffffffMeditator's Leggings\rLv.13\rPhysical Defense +172\rMagic Defense +1540 　\rEndurance 200/200\rRequisite Lv. 105\rRequisite Strength 57\rRequisite Magic 161\r^7a7bf2Earth Resistance +473\r^7a7bf2Wood Resistance +473\r^7a7bf2Evasion +110	1	0	0
13078	FFD700	Mold: Soul Devourer's Greaves	^00ffffMaterial to manufacture: ^ffdc50★Soul Devourer's Greaves\r\r^ffdc50★Soul Devourer's Greaves (2-4 sockets)\r^ffffffHeavy Footwear\rLv.9\rPhysical Defense +691\rMagic Defense +295 　\rEndurance 210/210\rRequisite Lv. 69\rRequisite Strength 175\rRequisite Dexterity 39\r^7a7bf2Speed +1meters/second\r^7a7bf2Vitality +4-5\r^7a7bf2Magic +4-5	1	0	0
13079	FFD700	Mold: Greaves of Fallen	^00ffffMaterial to manufacture: ^ffdc50★Greaves of Fallen\r\r^ffdc50★Greaves of Fallen (2-4 sockets)\r^ffffffHeavy Footwear\rLv.11\rPhysical Defense +859\rMagic Defense +370 　\rEndurance 250/250\rRequisite Lv. 88\rRequisite Strength 222\rRequisite Dexterity 48\r^7a7bf2Reduce Physical Damage Taken +2%\r^7a7bf2Strength +5-6\r^7a7bf2Vitality +5-6	1	0	0
13080	FFD700	Mold: Scribe's Shoes	^00ffffMaterial to manufacture: ^ffdc50★Scribe's Shoes\r\r^ffdc50★Scribe's Shoes (2-4 sockets)\r^ffffffHeavy Footwear\rLv.12\rPhysical Defense +931\rMagic Defense +400 　\rEndurance 265/265\rRequisite Lv. 95\rRequisite Strength 240\rRequisite Dexterity 52\r^7a7bf2HP Recovery +10/second\r^7a7bf2Vitality +9\r^7a7bf2Dexterity +5-6	1	0	0
13081	FFD700	Mold: Thromh's Boots	^00ffffMaterial to manufacture: ^ffdc50★Boots of Integrated Strength\r\r^ffdc50★Boots of Integrated Strength (2-4 sockets)\r^ffffffLight Footwear\rLv.5\rPhysical Defense +115\rMagic Defense +180 　\rEndurance 80/80\rRequisite Lv. 20\rRequisite Strength 24\rRequisite Dexterity 24\r^7a7bf2Speed +0.3meters/second\r^7a7bf2Dexterity +3-4	1	0	0
13082	FFD700	Mold: Boots of Tiger Strength	^00ffffMaterial to manufacture: ^ffdc50★Boots of Tiger Strength\r\r^ffdc50★Boots of Tiger Strength (2-4 sockets)\r^ffffffLight Footwear\rLv.8\rPhysical Defense +235\rMagic Defense +365 　\rEndurance 135/135\rRequisite Lv. 51\rRequisite Strength 55\rRequisite Dexterity 55\r^7a7bf2Reduce Physical Damage Taken +1%\r^7a7bf2Physical Defense +94\r^7a7bf2HP +70	1	0	0
13083	FFD700	Mold: Light Boots of Hermit	^00ffffMaterial to manufacture: ^ffdc50★Light Boots of Hermit\r\r^ffdc50★Light Boots of Hermit (2-4 sockets)\r^ffffffLight Footwear\rLv.12\rPhysical Defense +399\rMagic Defense +620 　\rEndurance 205/205\rRequisite Lv. 95\rRequisite Strength 99\rRequisite Dexterity 99\r^7a7bf2Speed +0.3meters/second\r^7a7bf2Evasion +110\r^7a7bf2MP +190	1	0	0
13084	FFD700	Mold: Mountain Conquerer Boots	^00ffffMaterial to manufacture: ^ffdc50★Light Boots of Mount Conquerer\r\r^ffdc50★Light Boots of Mount Conquerer (2-4 sockets)\r^ffffffLight Footwear\rLv.13\rPhysical Defense +441\rMagic Defense +685 　\rEndurance 225/225\rRequisite Lv. 105\rRequisite Strength 109\rRequisite Dexterity 109\r^7a7bf2Strength +6-7\r^7a7bf2Dexterity +6-7\r^7a7bf2Vitality +6-7	1	0	0
13085	FFD700	Mold: Boots of Divinity	^00ffffMaterial to manufacture: ^ffdc50★Boots of Divinity\r\r^ffdc50★Boots of Divinity (2-4 sockets)\r^ffffffMeditator's Footwear\rLv.5\rPhysical Defense +30\rMagic Defense +265 　\rEndurance 55/55\rRequisite Lv. 20\rRequisite Strength 14\rRequisite Magic 33\r^7a7bf2MP Recovery +2/second\r^7a7bf2Magic +2-3\r^7a7bf2MP +90	1	0	0
13086	FFD700	Mold: Boots of Shadow Fountain	^00ffffMaterial to manufacture: ^ffdc50★Boots of Shadow Fountain\r\r^ffdc50★Boots of Shadow Fountain (2-4 sockets)\r^ffffffMeditator's Footwear\rLv.7\rPhysical Defense +51\rMagic Defense +450 　\rEndurance 80/80\rRequisite Lv. 41\rRequisite Strength 25\rRequisite Magic 65\r^7a7bf2Speed +0.2meters/second\r^7a7bf2Water Resistance +255\r^7a7bf2Evasion +46	1	0	0
13087	FFD700	Mold: Flame Boots of Intensity 	^00ffffMaterial to manufacture: ^ffdc50★Flame Boots of Intensity \r\r^ffdc50★Flame Boots of Intensity (2-4 sockets)\r^ffffffMeditator's Footwear\rLv.8\rPhysical Defense +68\rMagic Defense +610 　\rEndurance 105/105\rRequisite Lv. 59\rRequisite Strength 34\rRequisite Magic 92\r^7a7bf2Fire Resistance +298\r^7a7bf2HP Recovery +5/second\r^7a7bf2MP Recovery +3/second	1	0	0
13088	FFD700	Mold: Boots of Soul Reaper	^00ffffMaterial to manufacture: ^ffdc50★Boots of Soul Reaper\r\r^ffdc50★Boots of Soul Reaper (2-4 sockets)\r^ffffffMeditator's Footwear\rLv.12\rPhysical Defense +104\rMagic Defense +930 　\rEndurance 145/145\rRequisite Lv. 95\rRequisite Strength 52\rRequisite Magic 146\r^7a7bf2Speed +0.3meters/second\r^7a7bf2MP Recovery +4/second\r^7a7bf2HP +80	1	0	0
13089	FFD700	Mold: Boots of Soul Impact	^00ffffMaterial to manufacture: ^ffdc50★Boots of Soul Impact\r\r^ffdc50★Boots of Soul Impact (2-4 sockets)\r^ffffffMeditator's Footwear\rLv.13\rPhysical Defense +115\rMagic Defense +1030 　\rEndurance 160/160\rRequisite Lv. 105\rRequisite Strength 57\rRequisite Magic 161\r^7a7bf2MP Recovery +6/second\r^7a7bf2Magic +7-8\r^7a7bf2MP +230	1	0	0
13090	FFD700	Mold: Warrior's Clutches	^00ffffMaterial to manufacture: ^ffdc50★Clutches of Heaven's Ripper\r\r^ffdc50★Clutches of Heaven's Ripper (2-4 sockets)\r^ffffffHeavy Wristguards\rLv.5\rPhysical Defense +201\rMagic Defense +85 　\rEndurance 105/105\rRequisite Lv. 20\rRequisite Strength 52\rRequisite Dexterity 14\r^7a7bf2Strength +2-3\r^7a7bf2Dexterity +2-3\r^7a7bf2Vitality +2-3	1	0	0
13091	FFD700	Mold: Inferno Bracers	^00ffffMaterial to manufacture: ^ffdc50★Inferno Bracers\r\r^ffdc50★Inferno Bracers (2-4 sockets)\r^ffffffHeavy Wristguards\rLv.7\rPhysical Defense +339\rMagic Defense +145 　\rEndurance 150/150\rRequisite Lv. 41\rRequisite Strength 105\rRequisite Dexterity 25\r^7a7bf2Fire Resistance +211\r^7a7bf2Physical Defense +142\r^7a7bf2HP +60	1	0	0
13092	FFD700	Mold: Heavy Vambraces of Hermit	^00ffffMaterial to manufacture: ^ffdc50★Heavy Vambraces of Hermit\r\r^ffdc50★Heavy Vambraces of Hermit (2-4 sockets)\r^ffffffHeavy Wristguards\rLv.12\rPhysical Defense +699\rMagic Defense +300 　\rEndurance 265/265\rRequisite Lv. 95\rRequisite Strength 240\rRequisite Dexterity 52\r^7a7bf2Reduce Physical Damage Taken +2%\r^7a7bf2Physical Defense +216\r^7a7bf2Strength +5-6	1	0	0
13093	FFD700	Mold: Burning Sun Bracers	^00ffffMaterial to manufacture: ^ffdc50★Burning Vambraces of Solar\r\r^ffdc50★Burning Vambraces of Solar (2-4 sockets)\r^ffffffHeavy Wristguards\rLv.13\rPhysical Defense +771\rMagic Defense +330 　\rEndurance 290/290\rRequisite Lv. 105\rRequisite Strength 265\rRequisite Dexterity 57\r^7a7bf2Fire Resistance +516\r^7a7bf2HP +135\r^7a7bf2MP +190	1	0	0
13094	FFD700	Mold: Blood Bracers of Fang	^00ffffMaterial to manufacture: ^ffdc50★Blood Bracers of Fang\r\r^ffdc50★Blood Bracers of Fang (2-4 sockets)\r^ffffffLight Wristguards\rLv.11\rPhysical Defense +251\rMagic Defense +390 　\rEndurance 180/180\rRequisite Lv. 78\rRequisite Strength 82\rRequisite Dexterity 82\r^7a7bf2HP Recovery +7/second\r^7a7bf2Physical Defense +94\r^7a7bf2HP +90	1	0	0
13095	FFD700	Mold: Bracers of Abandonment	^00ffffMaterial to manufacture: ^ffdc50★Bracers of Abandonment\r\r^ffdc50★Bracers of Abandonment (2-4 sockets)\r^ffffffLight Wristguards\rLv.12\rPhysical Defense +300\rMagic Defense +465 　\rEndurance 205/205\rRequisite Lv. 95\rRequisite Strength 99\rRequisite Dexterity 99\r^7a7bf2Reduce Physical Damage Taken +1%\r^7a7bf2Water Resistance +342\r^7a7bf2Evasion +142	1	0	0
